X,Y,Name,FIRE_OF_NOTE_IND,FIRE_SIZE_HA,Field_1,Fire Number,GEOGRAPHIC,IGNITION DATE,INCIDENT_NAME,LATITUDE,LONGITUDE,RESPONSE_TYPE_DESC,YEAR
-119.882215305013,50.72823905629,Warren Rd,0,1.96,Warren Rd,K22825,Warren Rd,2021-09-12 11:49:49 PM,,50.728233,-119.8822,Full,2021
-119.293465051304,50.2167060980892,Kal Lakeview Rd,0,0.5,Kal Lakeview Rd,K42311,Kal Lakeview Rd,2021-08-02 1:00:00 PM,Kal Lakeview Rd,50.2167,-119.29345,Full,2021
-121.740482908161,51.6364058751717,2.5km S of Snag Lake,0,0.5,2.5km S of Snag Lake,C41541,2.5km S of Snag Lake,2021-07-05 5:28:03 PM,,51.6364,-121.740467,Full,2021
-117.464397551296,49.6323732732004,Trozzo Creek,1,6023,Trozzo Creek,N51705,Trozzo Creek,2021-07-08 6:47:43 PM,TROZZO CREEK,49.632367,-117.464383,Full,2021
-118.649264799055,49.7288731452855,Goatskin Creek,0,184,Goatskin Creek,N62459,Goatskin Creek,2021-08-06 9:07:49 AM,GOATSKIN CREEK,49.728867,-118.64925,Full,2021
-119.86458201306,49.7067560055666,Darke Lake,0,0.63,Darke Lake,K52811,Darke Lake,2021-09-08 9:51:23 PM,Darke Lake,49.70675,-119.864567,Full,2021
-118.862497697058,49.1939890898448,3km SE of Fiva Creek,0,0.009,3km SE of Fiva Creek,N61670,3km SE of Fiva Creek,2021-07-09 12:00:30 PM,3KM SE OF FIVA CREEK,49.193983,-118.862483,Full,2021
-123.794048462232,48.9461055166739,South Watts Road #2,0,0.009,South Watts Road #2,V62143,South Watts Road #2,2021-07-22 2:33:47 AM,,48.9461,-123.794033,Full,2021
-123.520183317356,51.9853386681513,3km NW of Gay Lake,0,0.45,3km NW of Gay Lake,C51608,3km NW of Gay Lake,2021-07-08 1:00:00 PM,,51.985333,-123.520167,Full,2021
-120.043615267304,50.4997730256582,23 Km George Creek Road,0,0.3,23 Km George Creek Road,K22748,23 Km George Creek Road,2021-08-17 5:28:47 PM,23km on George FSR,50.499767,-120.0436,Full,2021
-121.661132348203,49.7919558021033,Scuzzy Creek #4 - MONITOR ONLY,0,152,Scuzzy Creek #4 - MONITOR ONLY,V12329,Scuzzy Creek #4 - MONITOR ONLY,2021-07-31 11:49:01 PM,,49.79195,-121.661117,Modified,2021
-117.684697827028,50.4870732987857,Halfway River - MR,0,40,Halfway River - MR,N52457,Halfway River - MR,2021-08-05 9:08:25 PM,HALFWAY RIVER - MR,50.487067,-117.684683,Modified,2021
-122.501367459167,55.5250889101362,La Moray,0,0.009,La Moray,G71542,La Moray,2021-07-06 6:25:17 PM,,55.525083,-122.50135,Full,2021
-123.180115647485,49.9711725722945,Roe Creek FSR,0,0.009,Roe Creek FSR,V30762,Roe Creek FSR,2021-06-09 6:48:00 PM,Roe Creek FSR,49.971167,-123.1801,Full,2021
-122.628366683813,53.476405831743,10km n of hixon,0,0.002,10km n of hixon,G12247,10km n of hixon,2021-07-29 4:41:59 PM,Hixon Fire,53.4764,-122.62835,Full,2021
-120.778232981841,52.3873730249492,Mackay River,0,0.2,Mackay River,C31322,Mackay River,2021-07-01 2:14:55 PM,,52.387367,-120.778217,Full,2021
-120.063647950619,49.3398059627682,Hwy 3 East of Hedley,0,0.3,Hwy 3 East of Hedley,K62260,Hwy 3 East of Hedley,2021-07-30 11:50:47 PM,HWY 3 EAST OF HEDLEY,49.3398,-120.063633,Full,2021
-123.607233666849,55.2966218645885,20 nm W of Mackenzie,0,0.4,20 nm W of Mackenzie,G61802,20 nm W of Mackenzie,2021-07-11 2:11:05 PM,Philip Creek,55.296616,-123.607216,Full,2021
-116.556781260622,49.1933733454683,Duck Cr FSR,0,0.33,Duck Cr FSR,N70346,Duck Cr FSR,2021-04-20 1:30:22 PM,DUCK CR FSR,49.193367,-116.556767,Full,2021
-118.823198215284,51.0811061990583,Crazy Creek Gorge FSR,0,4359,Crazy Creek Gorge FSR,K41769,Crazy Creek Gorge FSR,2021-07-09 6:42:18 PM,CRAZY CREEK GORGE,51.0811,-118.823183,Full,2021
-115.564764085124,49.270456459144,Teepee-Jim,0,0.2,Teepee-Jim,N11868,Teepee-Jim,2021-07-10 12:03:25 PM,TEEPEE-JIM,49.27045,-115.56475,Full,2021
-122.634086100521,58.922188962597,Cridland Creek,0,0.009,Cridland Creek,G91181,Cridland Creek,2021-07-01 12:45:00 AM,,58.922183,-122.634067,Monitor,2021
-116.378164455787,50.0662394216067,Granite Creek - MR,0,26,Granite Creek - MR,N21360,Granite Creek - MR,2021-07-03 4:00:55 PM,GRANITE CREEK - MR,50.066233,-116.37815,Full,2021
-118.293647724019,49.695339183309,Burrell Creek,0,0.009,Burrell Creek,N60709,Burrell Creek,2021-06-02 3:19:04 PM,BURRELL CREEK,49.695333,-118.293633,Full,2021
-117.979714819939,50.2635892526485,Turnbull Creek,0,0.009,Turnbull Creek,N51630,Turnbull Creek,2021-07-08,TURNBULL CREEK,50.263583,-117.9797,Full,2021
-119.636032085199,50.1114390530726,Loch Drinkie,0,0.009,Loch Drinkie,K52602,Loch Drinkie,2021-08-12 9:10:00 AM,LOCH DRINKIE,50.111433,-119.636017,Full,2021
-120.731316002548,52.4736730340743,5km SW of Bouldery Creek,0,0.1,5km SW of Bouldery Creek,C32366,5km SW of Bouldery Creek,2021-08-02 10:30:02 PM,,52.473667,-120.7313,Full,2021
-122.029516337412,52.7875558847143,Nyland Lake,0,0.03,Nyland Lake,C12479,Nyland Lake,2021-08-06 6:45:45 PM,The Mad Cow Fire,52.78755,-122.0295,Full,2021
-116.612647529905,50.1698234022039,Carney Creek - MR,0,1075,Carney Creek - MR,N71793,Carney Creek - MR,2021-07-08 8:32:22 PM,CARNEY CREEK,50.169817,-116.612633,Modified,2021
-121.836465278616,49.4316387642441,Sheers Island,0,0.001,Sheers Island,V10648,Sheers Island,2021-05-25 5:00:00 PM,SHEERS ISLAND,49.431633,-121.83645,Full,2021
-115.897331454955,50.4120894982755,Kootenay #3,0,5.5,Kootenay #3,N20067,Kootenay #3,2021-04-05 3:30:00 PM,Madius Creek,50.412083,-115.897317,Full,2021
-123.933782528867,49.1125055074126,Blackstone Place,0,0.01,Blackstone Place,V70735,Blackstone Place,2021-06-05 10:51:26 PM,,49.1125,-123.933767,Full,2021
-120.988932170326,49.5617558684514,Sootheran Creek,0,0.009,Sootheran Creek,K61383,Sootheran Creek,2021-07-04 10:15:25 AM,Soothern Creek,49.56175,-120.988917,Full,2021
-126.131534255723,53.5062553754547,Chief Louis Lake,0,20750,Chief Louis Lake,R11562,Chief Louis Lake,2021-07-06 8:00:00 AM,CHIEF LOUIS LAKE,53.50625,-126.131517,Modified,2021
-121.041232812731,51.7185889643183,Edwards Lake,0,0.05,Edwards Lake,C42346,Edwards Lake,2021-08-03 1:12:56 PM,,51.718583,-121.041217,Full,2021
-118.028264912691,50.557823263249,Pingston Creek,0,0.009,Pingston Creek,N41463,Pingston Creek,2021-07-04 5:27:05 AM,PINGSTON CREEK,50.557817,-118.02825,Full,2021
-122.146232879259,51.3247728121303,Big Bar Mountain,0,0.009,Big Bar Mountain,C42908,Big Bar Mountain,2021-10-21 2:12:00 PM,,51.324767,-122.146217,Full,2021
-122.001481312317,49.0470057268822,Needle Point,,N,0.009,Needle Point, Cultus Lake,V12081,Needle Point, Cultus Lake,2021-07-20 11:02:06 AM,NEEDLE POINT,49.047
-122.480766756463,53.747238859811,Buckhorn Lake,0,0.5,Buckhorn Lake,G11893,Buckhorn Lake,2021-07-13 12:00:09 PM,Buckhorn Lake,53.747233,-122.48075,Full,2021
-119.616831881322,49.3795390157379,HWY 3A and HWY 97 JCT,0,0.57,HWY 3A and HWY 97 JCT,K52136,HWY 3A and HWY 97 JCT,2021-07-22 6:25:00 PM,"HWY 3A &amp; HWY 97 JCT",49.379533,-119.616817,Full,2021
-121.201349264339,52.9984559963424,Turks Nose Mountain,0,0.14,Turks Nose Mountain,C12466,Turks Nose Mountain,2021-08-06 11:30:06 AM,Turk Nose Mountain,52.99845,-121.201333,Full,2021
-115.627814221096,49.7460394850093,Bill Nye Mountain - MR,1,2990,Bill Nye Mountain - MR,N11629,Bill Nye Mountain - MR,2021-07-08 11:55:09 AM,BILL NYE MTN - MR,49.746033,-115.6278,Modified,2021
-123.573582337563,48.6024385263083,Oliphant Lake,0,0.009,Oliphant Lake,V60819,Oliphant Lake,2021-06-18 4:10:24 AM,,48.602433,-123.573567,Full,2021
-118.135098013972,50.8403892670479,S of Revelstoke,0,0.3,S of Revelstoke,N42642,S of Revelstoke,2021-08-16 2:42:36 PM,BLANKET CREEK MTN,50.840383,-118.135083,Full,2021
-125.421033009179,50.0344053671451,Big Bay FSR,0,0.009,Big Bay FSR,V82190,Big Bay FSR,2021-07-25 11:33:00 PM,Big Bay FSR,50.0344,-125.421017,Full,2021
-118.202697638361,49.4373061782276,Renata Creek #1,0,0.009,Renata Creek #1,N51688,Renata Creek #1,2021-07-08 6:56:34 PM,RENATA CREEK #1,49.4373,-118.202683,Modified,2021
-127.638983761397,51.4617051350563,Ripon Island,0,0.009,Ripon Island,VA1062,Ripon Island,2021-06-30 1:10:56 AM,Ripon Island,51.4617,-127.638967,Full,2021
-122.247466208274,52.2963888384401,Hawks Creek,0,0.009,Hawks Creek,C22326,Hawks Creek,2021-08-02 12:30:54 PM,The Half Hour Fire,52.296383,-122.24745,Full,2021
-116.770947437611,49.7120563557491,Crawford Bay FSR,0,0.009,Crawford Bay FSR,N70454,Crawford Bay FSR,2021-05-04 8:45:33 PM,CRAWFORD BAY FSR,49.71205,-116.770933,Full,2021
-119.746148505338,51.4789231098653,Saskum W,0,0.009,Saskum W,K22575,Saskum W,2021-07-25 6:48:13 PM,Saskum West,51.478917,-119.746133,Monitor,2021
-121.40071526054,49.6362558249598,Sailor Bar,0,0.009,Sailor Bar,V12239,Sailor Bar,2021-07-29 9:37:01 AM,,49.63625,-121.4007,Full,2021
-123.397399334634,52.0989056874161,W of Bull Canyon,0,5.1,W of Bull Canyon,C50172,W of Bull Canyon,2021-04-10 11:53:58 PM,,52.0989,-123.397383,Full,2021
-121.015015832283,51.7942889701024,1km E of Nettie Lake,0,0.7,1km E of Nettie Lake,C41654,1km E of Nettie Lake,2021-07-09 1:24:52 AM,,51.794283,-121.015,Full,2021
-120.461865375334,50.6136889827662,Inks Lake Road,0,0.009,Inks Lake Road,K22941,Inks Lake Road,2022-03-15 2:45:33 PM,INKS LAKE ROAD,50.613683,-120.46185,Full,2021
-118.174831523573,49.0176391562092,Chandler Creek,0,0.009,Chandler Creek,N62375,Chandler Creek,2021-08-04 4:28:20 AM,CHANDLER CREEK,49.017633,-118.174817,Full,2021
-120.486682765678,51.8785890388606,Mahood Lake,0,0.009,Mahood Lake,K20972,Mahood Lake,2021-06-28 3:00:00 AM,,51.878583,-120.486667,Full,2021
-120.908638784698,51.703720979336,Drewry Lake W,0,0.009,Drewry Lake W,C41139,Drewry Lake W,2021-06-30 5:00:46 PM,,51.703715,-120.908623,Full,2021
-115.300463994114,49.1231234776096,Linklater,0,0.02,Linklater,N10103,Linklater,2021-04-07 1:30:00 PM,LINKLATER,49.123117,-115.30045,Full,2021
-117.905297556859,49.3360892052886,Moberly Creek,0,0.009,Moberly Creek,N52536,Moberly Creek,2021-08-10 4:56:55 PM,MOBERLY CREEK,49.336083,-117.905283,Full,2021
-119.311548915159,52.991289232829,8.5 East of HWY 5 & HWY 16,0,0.009,"8.5 East of HWY 5 &amp; HWY 16",G30668,"8.5 East of HWY 5 &amp; HWY 16",2021-05-30 10:00:38 AM,,52.991283,-119.311533,Full,2021
-118.116882367678,52.0202233322313,Tsar Mountain *MR*,0,18,Tsar Mountain *MR*,N42605,Tsar Mountain *MR*,2021-07-17 7:46:00 PM,TSAR MOUNTAIN,52.020217,-118.116867,Modified,2021
-119.446765444947,51.4614731442447,Adams River,0,0.009,Adams River,K22507,Adams River,2021-08-07 10:15:38 AM,Upper Adams River,51.461467,-119.44675,Full,2021
-115.18813098418,49.1737894936735,Mouth of Elk River,0,0.009,Mouth of Elk River,N11863,Mouth of Elk River,2021-07-13 6:20:14 AM,MOUTH OF ELK RIVER,49.173783,-115.188117,Full,2021
-121.723129782302,51.2433428609573,S of Fiftynine Creek,0,1.9,S of Fiftynine Creek,C41470,S of Fiftynine Creek,2021-07-05 10:00:30 AM,,51.243337,-121.723114,Full,2021
-123.51138314216,51.4445556496081,3km E of Fish Lake,0,0.009,3km E of Fish Lake,C21257,3km E of Fish Lake,2021-07-02 11:00:00 AM,,51.44455,-123.511367,Full,2021
-121.296432220656,50.7154558880169,Cornwall Creek,0,3.45,Cornwall Creek,K20927,Cornwall Creek,2021-06-26 12:25:00 PM,,50.71545,-121.296417,Full,2021
-121.333383584247,53.8265230106032,Dodd Creek,0,0.009,Dodd Creek,G11772,Dodd Creek,2021-07-10 3:27:23 PM,,53.826517,-121.333367,Modified,2021
-122.725266942152,54.1310888404948,Salmon River,0,0.009,Salmon River,G11167,Salmon River,2021-07-01 12:49:34 PM,,54.131083,-122.72525,Full,2021
-119.512581851363,49.3364390254413,Allendale Lake Road,0,0.2,Allendale Lake Road,K50241,Allendale Lake Road,2021-04-15 11:03:27 PM,Allendale Lake Road,49.336433,-119.512567,Full,2021
-124.153217180726,54.1290556527022,14 mile road,0,0.002,14 mile road,G41462,14 mile road,2021-07-05 2:55:55 PM,14 MILE ROAD CAR ...,54.12905,-124.1532,Modified,2021
-117.169264790343,50.7107393718694,Jinx Creek - MR,0,0.15,Jinx Creek - MR,N71294,Jinx Creek - MR,2021-07-02 11:20:38 AM,JINX CREEK - MR,50.710733,-117.16925,Monitor,2021
-124.069965370334,48.4333884622514,Trailhead Dr,0,0.009,Trailhead Dr,V60739,Trailhead Dr,2021-06-04 5:00:00 PM,Trailhead Landing,48.433383,-124.06995,Full,2021
-118.203132418637,52.1298233275671,Wood Arm - MR,0,68,Wood Arm - MR,N42063,Wood Arm - MR,2021-07-16 8:06:00 PM,WOOD ARM - MR,52.129817,-118.203117,Modified,2021
-119.67034833179,50.9486390926104,Adams lake,0,0.03,Adams lake,K22207,Adams lake,2021-07-26 8:31:08 PM,,50.948633,-119.670333,Full,2021
-120.911698778112,51.6813889779706,S end of Drewry Lake,0,51,S end of Drewry Lake,C41310,S end of Drewry Lake,2021-07-02 5:36:43 PM,,51.681383,-120.911683,Full,2021
-121.57289894012,51.829005903613,Emerald Island,0,0.009,Emerald Island,C42852,Emerald Island,2021-09-21 3:28:36 PM,,51.829,-121.572883,Full,2021
-115.400014027554,49.1750064707698,Gold Mountain,0,1.31,Gold Mountain,N11661,Gold Mountain,2021-07-08 7:00:10 PM,GOLD MOUNTAIN,49.175,-115.4,Full,2021
-117.734914893797,50.6885393047194,Hill Creek,0,2.4,Hill Creek,N52461,Hill Creek,2021-08-05 9:16:30 PM,HILL CREEK,50.688533,-117.7349,Full,2021
-120.933350650999,56.4978392082892,2m North of Montney,0,0.5,2m North of Montney,G81017,2m North of Montney,2021-06-28 10:00:00 AM,,56.497833,-120.933333,Full,2021
-121.154798412879,50.3275888866593,Pimainus Ridge Road,0,0.8,Pimainus Ridge Road,K60066,Pimainus Ridge Road,2021-04-05 3:12:53 PM,PIMAINUS RIDGE ROAD,50.327583,-121.154783,Full,2021
-123.195850272979,54.7743387967211,Carp Lake,0,2,Carp Lake,G11185,Carp Lake,2021-06-30 2:35:18 PM,Carp Lake,54.774333,-123.195833,Full,2021
-120.683465267568,50.0999389309039,Hamilton Hill,0,0.9,Hamilton Hill,K60982,Hamilton Hill,2021-06-28 1:04:53 PM,,50.099933,-120.68345,Full,2021
-127.129049324816,50.282622168362,J Road Main,0,0.01,J Road Main,V81227,J Road Main,2021-07-01 10:00:00 PM,J Road Main,50.282617,-127.129033,Full,2021
-120.823182857937,51.9814560019019,Willowswamp Creek,0,0.3,Willowswamp Creek,C41475,Willowswamp Creek,2021-07-05 5:00:40 PM,,51.98145,-120.823167,Full,2021
-124.158884052591,53.7852726422082,Corkscrew FSR 300,0,0.009,Corkscrew FSR 300,G41111,Corkscrew FSR 300,2021-06-30 6:46:05 PM,,53.785267,-124.158867,Full,2021
-121.115534035308,55.1033560821147,5M West NW Tumbler RIdge,0,0.7,5M West NW Tumbler RIdge,G72414,5M West NW Tumbler RIdge,2021-08-04 10:49:07 AM,,55.10335,-121.115517,Full,2021
-125.241684002221,53.1831724847953,Laidman Lake,0,0.009,Laidman Lake,G42409,Laidman Lake,2021-08-04 6:57:00 PM,,53.183167,-125.241667,Full,2021
-116.794964403715,49.5658893437406,Gray Creek,0,0.009,Gray Creek,N70365,Gray Creek,2021-04-21 1:00:14 PM,GRAY CREEK,49.565883,-116.79495,Full,2021
-122.228932305204,49.2923727129309,Lost Creek FSR #2,0,0.009,Lost Creek FSR #2,V12808,Lost Creek FSR #2,2021-09-08 5:32:00 AM,,49.292367,-122.228917,Full,2021
-119.883348014522,49.7000060027451,Darke Creek,0,0.5,Darke Creek,K50858,Darke Creek,2021-06-20 1:46:27 PM,DARKE CREEK,49.7,-119.883333,Full,2021
-119.157898627585,52.2106392157514,Hellroar Creek,0,20,Hellroar Creek,G32458,Hellroar Creek,2021-08-05 8:00:00 PM,,52.210633,-119.157883,Monitor,2021
-128.627967840484,54.1090050525695,Wedeene FSR,,N,0.018,Wedeene FSR, next to Kitimat River,R50631,Wedeene FSR, next to Kitimat River,2021-05-24 12:00:00 PM,,54.109
-119.423065832356,52.6854732052405,Kimmel Creek,0,200,Kimmel Creek,G31934,Kimmel Creek,2021-07-13 7:40:07 PM,,52.685467,-119.42305,Modified,2021
-124.712217263187,54.1062885779995,Gala Bay Road,0,0.009,Gala Bay Road,G40347,Gala Bay Road,2021-04-20 2:31:18 PM,Gala Bay Grassfire,54.106283,-124.7122,Full,2021
-115.867681248043,49.6648064526162,Burnett Creek,0,0.1,Burnett Creek,N10805,Burnett Creek,2021-06-15 4:50:17 PM,Burnett Creek,49.6648,-115.867667,Full,2021
-120.038548325148,50.7019390370177,Clarence Lake,0,11,Clarence Lake,K21274,Clarence Lake,2021-07-02 2:20:22 AM,,50.701933,-120.038533,Full,2021
-118.006814811345,50.2132562463774,Cariboo Creek,0,2,Cariboo Creek,N51992,Cariboo Creek,2021-07-08 8:11:47 PM,CARIBOO CREEK,50.21325,-118.0068,Full,2021
-122.962798681056,50.2075886673012,Showh Lake Lookout,0,0.009,Showh Lake Lookout,V32344,Showh Lake Lookout,2021-08-02 10:39:33 PM,,50.207583,-122.962783,Full,2021
-124.444914844507,53.090050585731,Kluskus Lakes,0,0.3,Kluskus Lakes,C11206,Kluskus Lakes,2021-06-30 5:15:55 PM,,53.090045,-124.444898,Full,2021
-118.102931667599,49.6162732004189,Hutchinson Creek #3,0,0.12,Hutchinson Creek #3,N51695,Hutchinson Creek #3,2021-07-03 7:12:54 PM,HUTCHINSON CREEK #3,49.616267,-118.102917,Full,2021
-120.692633379752,53.5842730834108,Crescent Spur,0,0.15,Crescent Spur,G30406,Crescent Spur,2021-04-24 3:20:25 PM,,53.584267,-120.692617,Full,2021
-123.907448514215,49.0762385085227,Nanaimo Lakes Road,0,0.009,Nanaimo Lakes Road,V70461,Nanaimo Lakes Road,2021-05-06 10:54:02 AM,,49.076233,-123.907433,Full,2021
-118.707231620165,49.0090060964786,Norwegian Creek,0,0.009,Norwegian Creek,N62417,Norwegian Creek,2021-08-04 5:16:41 AM,NORWEGIAN CREEK,49.009,-118.707217,Full,2021
-121.629816408072,53.1894559495942,Stewart Creek,0,0.009,Stewart Creek,C12389,Stewart Creek,2021-08-04 10:00:00 AM,,53.18945,-121.6298,Full,2021
-117.543832122211,51.588123377871,Carrol Creek - MR,0,457,Carrol Creek - MR,N41221,Carrol Creek - MR,2021-07-01 7:40:49 PM,CARROL CREEK - MR,51.588117,-117.543817,Modified,2021
-118.812148063076,50.5663891735249,Baird Lake,0,1.1,Baird Lake,K41741,Baird Lake,2021-07-09 8:28:35 PM,Baird Lake,50.566383,-118.812133,Full,2021
-121.448232341166,49.8956728319292,Stoyoma Creek,0,2,Stoyoma Creek,V11075,Stoyoma Creek,2021-06-30 2:30:55 PM,,49.895667,-121.448217,Full,2021
-119.037864767883,49.3467560786841,Boyer Creek,0,0.01,Boyer Creek,N60855,Boyer Creek,2021-06-20 9:32:15 AM,Boyer Creek,49.34675,-119.03785,Modified,2021
-120.043315090969,49.8740229940433,Brenda Creek,0,871,Brenda Creek,K51924,Brenda Creek,2021-07-08 5:15:00 PM,,49.874017,-120.0433,Full,2021
-120.660282210545,49.9119229247035,Bates Road,0,0.009,Bates Road,K61668,Bates Road,2021-07-09 5:00:00 AM,Bates Road,49.911917,-120.660267,Full,2021
-122.19788457286,55.9220729612995,Chips FSR,0,0.01,Chips FSR,G72845,Chips FSR,2021-09-19 5:02:21 PM,,55.922067,-122.197867,Full,2021
-121.205015195616,49.5201728416766,North of Othello Tunnels,0,0.009,North of Othello Tunnels,V12174,North of Othello Tunnels,2021-07-25 12:00:35 PM,,49.520167,-121.205,Full,2021
-119.122315419481,51.5726731894472,Upper Harbour Lake,0,2,Upper Harbour Lake,K22537,Upper Harbour Lake,2021-07-11 2:40:57 AM,Harbour Lake,51.572667,-119.1223,Monitor,2021
-120.291065014926,49.4352889422536,Old Hedley Road,0,0.1,Old Hedley Road,K60666,Old Hedley Road,2021-05-29 6:34:29 PM,OLD HEDLEY ROAD,49.435283,-120.29105,Full,2021
-118.186180648297,49.0632222673462,Haaglund Road,0,0.3,Haaglund Road,N60254,Haaglund Road,2021-04-16 5:00:41 PM,Haaglund Road,49.063216,-118.186166,Full,2021
-122.528816242291,52.2515728021128,W of Natsy Lake,0,0.009,W of Natsy Lake,C21403,W of Natsy Lake,2021-07-04 2:20:47 PM,,52.251567,-122.5288,Full,2021
-119.094314923974,49.8850391029798,Three Forks Rd,0,3.1,Three Forks Rd,K52905,Three Forks Rd,2021-10-20 2:10:48 PM,THREE FORKS RD,49.885033,-119.0943,Full,2021
-115.888564431688,50.3341394938181,2km West Side Road,0,0.005,2km West Side Road,N21374,2km West Side Road,2021-07-03 8:59:34 PM,Westside Road,50.334133,-115.88855,Full,2021
-119.934632793795,52.2808891238265,N McDougall,0,30,N McDougall,K22231,N McDougall,2021-07-25 4:07:09 PM,NORTH OF MCDOUGAL...,52.280883,-119.934617,Monitor,2021
-126.162817827545,54.9558054007546,Macdonald Island,0,0.2,Macdonald Island,R22404,Macdonald Island,2021-08-04,MacDonald Island,54.9558,-126.1628,Full,2021
-121.730865319701,49.6492887869559,Hornet Creek #1,0,0.9,Hornet Creek #1,V12266,Hornet Creek #1,2021-07-31 12:01:33 PM,Hornet Creek,49.649283,-121.73085,Full,2021
-125.25185001387,53.2108384845225,Laidmen Lake,0,0.5,Laidmen Lake,G42411,Laidmen Lake,2021-08-04 6:56:00 PM,,53.210833,-125.251833,Full,2021
-117.637181429471,49.0387562167404,Sheppard Creek,0,0.06,Sheppard Creek,N51605,Sheppard Creek,2021-07-07 3:34:39 PM,SHEPPARD CREEK,49.03875,-117.637167,Full,2021
-117.747481777028,50.264089279332,Mt. Jordan,0,0.009,Mt. Jordan,N52149,Mt. Jordan,2021-07-08 8:30:11 PM,MT. JORDAN,50.264083,-117.747467,Full,2021
-115.807547153176,49.3477564385191,Barkshanty Creek,0,0.1,Barkshanty Creek,N11618,Barkshanty Creek,2021-07-08 11:00:14 AM,BARKSHANTY CREEK,49.34775,-115.807533,Full,2021
-121.652082352617,49.8155558041498,Scuzzy Creek #5,0,0.009,Scuzzy Creek #5,V12345,Scuzzy Creek #5,2021-07-31 7:15:47 AM,,49.81555,-121.652067,Full,2021
-118.579147627861,49.1309561178236,Glenside Creek,0,0.03,Glenside Creek,N60693,Glenside Creek,2021-05-31 6:00:00 PM,Glenside Cr.,49.13095,-118.579133,Full,2021
-117.482097445594,49.2203232453469,West Beavervale Creek,0,0.5,West Beavervale Creek,N52198,West Beavervale Creek,2021-07-26 3:15:50 PM,W BEAVERVALE CREEK,49.220317,-117.482083,Full,2021
-120.227898586838,51.4568560511434,Cartwright Rd,0,0.009,Cartwright Rd,K20778,Cartwright Rd,2021-06-13 11:16:50 AM,Cartwright Road,51.45685,-120.227883,Full,2021
-117.753381904577,50.7128733038738,Beaton Arm #2,0,0.009,Beaton Arm #2,N51400,Beaton Arm #2,2021-07-02 8:23:19 PM,BEATON ARM #2,50.712867,-117.753367,Full,2021
-119.603981952864,49.6535560325466,Chute Lake Road,0,0.1,Chute Lake Road,K50393,Chute Lake Road,2021-04-22 7:20:36 PM,CHUTE LAKE ROAD,49.65355,-119.603967,Full,2021
-117.621047858359,50.6407733149416,Wilkie Creek - MR,0,38,Wilkie Creek - MR,N51677,Wilkie Creek - MR,2021-07-08 9:06:13 PM,WILKIE CREEK - MR,50.640767,-117.621033,Modified,2021
-120.411265176827,49.9492389554206,Pothole FSR,0,0.2,Pothole FSR,K61671,Pothole FSR,2021-07-07 12:10:54 PM,POTHOLE FSR,49.949233,-120.41125,Full,2021
-121.782032721489,51.0079228432573,Kelly Lake,0,1.64,Kelly Lake,C40714,Kelly Lake,2021-06-03 4:00:41 PM,,51.007917,-121.782017,Full,2021
-122.939016748987,53.5115057932595,Leigh Creek,0,0.009,Leigh Creek,G12442,Leigh Creek,2021-08-05 4:00:50 PM,Leigh Creek,53.5115,-122.939,Full,2021
